"","Canton_num","Days_Difference","Type_num","Customer_Segment_num","Category_num","Nr_rooms","Package_Product_num","GDP_2020_21","GDP_per","Population","Area_km2","Density","Size_m2","Price_Gross"
"713",3,1,1,2,1,4.5,2,149004,96359,1553423,1729,898,121,2670
"714",3,0,1,1,1,2.5,1,149004,96359,1553423,1729,898,66,1000
"715",3,48,1,1,1,1.5,1,149004,96359,1553423,1729,898,45,1450
"716",3,3,1,2,1,2.5,2,149004,96359,1553423,1729,898,57,1250
"717",3,2,1,1,1,2.5,1,149004,96359,1553423,1729,898,53,1228
"718",3,5,1,2,1,4.5,3,149004,96359,1553423,1729,898,120,2102
"719",3,1,1,2,1,2.5,3,149004,96359,1553423,1729,898,60,1250
"720",3,1,1,1,1,2.5,1,149004,96359,1553423,1729,898,50,1940
"721",3,3,1,2,1,4,2,149004,96359,1553423,1729,898,90,2909
"722",3,170.041666666667,1,2,1,1,4,149004,96359,1553423,1729,898,12,650
"723",3,6,1,2,1,2,4,149004,96359,1553423,1729,898,57,1200
"724",3,6,1,1,1,2,1,149004,96359,1553423,1729,898,62,1930
"725",3,13,1,2,1,2.5,3,149004,96359,1553423,1729,898,70,2800
"726",3,33,1,1,1,3,1,149004,96359,1553423,1729,898,57,1800
"727",3,0,1,1,1,2.5,1,149004,96359,1553423,1729,898,68,1100
"728",3,0,1,1,1,2,1,149004,96359,1553423,1729,898,62,1930
"729",3,0,1,1,1,2.5,1,149004,96359,1553423,1729,898,68,950
"730",3,50,1,1,1,4.5,1,149004,96359,1553423,1729,898,75,1424
"731",3,0,1,1,1,2.5,1,149004,96359,1553423,1729,898,65,750
"732",3,0,1,1,1,2.5,1,149004,96359,1553423,1729,898,67,650
"733",3,6,1,1,1,3.5,1,149004,96359,1553423,1729,898,113,2320
"734",3,41.9583333333333,1,2,1,1.5,3,149004,96359,1553423,1729,898,36,1980
"735",3,0,1,1,1,4.5,1,149004,96359,1553423,1729,898,122,1000
"736",3,19,1,2,1,4.5,4,149004,96359,1553423,1729,898,130,3235
"737",3,6,1,2,1,4.5,2,149004,96359,1553423,1729,898,106,2220
"738",3,0,1,1,1,4.5,1,149004,96359,1553423,1729,898,118,980
"739",3,0,1,1,1,1.5,1,149004,96359,1553423,1729,898,44,900
"740",3,11,1,1,1,5,1,149004,96359,1553423,1729,898,145,3075
"741",3,4,1,2,1,8,4,149004,96359,1553423,1729,898,220,2400
"742",3,0,1,1,1,1.5,1,149004,96359,1553423,1729,898,44,500
"743",3,9,1,2,2,6.5,2,149004,96359,1553423,1729,898,160,2990
"744",3,0,1,1,1,2.5,1,149004,96359,1553423,1729,898,72,2840
"745",3,23,1,2,1,2.5,4,149004,96359,1553423,1729,898,60,1650
"746",3,0,1,1,1,2.5,1,149004,96359,1553423,1729,898,66,800
"747",3,90,1,1,1,4.5,1,149004,96359,1553423,1729,898,109,1880
"748",3,0,1,1,1,3.5,1,149004,96359,1553423,1729,898,99,910
"749",3,22,1,2,1,3.5,3,149004,96359,1553423,1729,898,105,2200
"750",3,27,1,1,1,4.5,1,149004,96359,1553423,1729,898,118,3200
"751",3,0,1,1,1,1.5,1,149004,96359,1553423,1729,898,43,800
"752",3,0,1,1,1,2.5,1,149004,96359,1553423,1729,898,76,750
"753",3,0,1,1,1,4,1,149004,96359,1553423,1729,898,80,1700
"754",3,11.9583333333333,1,2,1,2.5,4,149004,96359,1553423,1729,898,60,1650
"755",3,1,1,2,1,4.5,3,149004,96359,1553423,1729,898,100,3411
"756",3,0,1,1,1,3.5,1,149004,96359,1553423,1729,898,75,1830
"757",3,27.9583333333333,1,2,1,4.5,3,149004,96359,1553423,1729,898,170,2680
"758",3,0,1,1,1,3.5,1,149004,96359,1553423,1729,898,95,1000
"759",3,0,1,1,1,4.5,1,149004,96359,1553423,1729,898,125,1100
"760",3,0,1,1,1,3.5,1,149004,96359,1553423,1729,898,98,1000
"761",3,0,1,1,1,3.5,1,149004,96359,1553423,1729,898,100,1000
"762",3,0,1,1,1,2.5,1,149004,96359,1553423,1729,898,67,720
"763",3,13,1,2,1,2.5,4,149004,96359,1553423,1729,898,50,1750
"764",3,0,1,1,1,3.5,1,149004,96359,1553423,1729,898,98,800
"765",3,5.04166666666667,1,1,1,4.5,1,149004,96359,1553423,1729,898,134,4340
"766",3,10,1,2,1,2.5,2,149004,96359,1553423,1729,898,60,1590
"767",3,54,1,1,1,2.5,1,149004,96359,1553423,1729,898,36,2440
"768",3,0,1,1,1,2.5,1,149004,96359,1553423,1729,898,67,900
"769",3,0,1,1,1,1.5,1,149004,96359,1553423,1729,898,44,850
"770",3,23,1,2,1,3.5,2,149004,96359,1553423,1729,898,60,1790
"771",3,7,1,2,1,2.5,2,149004,96359,1553423,1729,898,70,2750
"772",3,4,1,2,1,3.5,4,149004,96359,1553423,1729,898,90,1624
"773",3,10,1,2,1,3.5,4,149004,96359,1553423,1729,898,81,1680
"774",3,12,1,1,1,3.5,1,149004,96359,1553423,1729,898,86,3550
"775",3,0,1,1,1,3.5,1,149004,96359,1553423,1729,898,112,800
"776",3,0,1,1,1,2.5,1,149004,96359,1553423,1729,898,67,750
"777",3,29.0416666666667,1,1,1,4.5,1,149004,96359,1553423,1729,898,98,2040
"778",3,2,1,2,1,3.5,4,149004,96359,1553423,1729,898,92,1850
"779",3,0,1,1,1,4.5,1,149004,96359,1553423,1729,898,96,2390
"780",3,8,1,1,1,2.5,1,149004,96359,1553423,1729,898,63,1475
"781",3,6,1,2,1,3.5,2,149004,96359,1553423,1729,898,83,1624
"782",3,14,1,1,1,3,1,149004,96359,1553423,1729,898,76,1425
"783",3,0,1,1,1,1.5,1,149004,96359,1553423,1729,898,44,800
"784",3,2,1,1,1,4.5,1,149004,96359,1553423,1729,898,116,1000
"785",3,0,1,1,1,1.5,1,149004,96359,1553423,1729,898,44,600
"786",3,89,1,1,1,4.5,1,149004,96359,1553423,1729,898,96,2380
"787",3,0,1,1,1,2.5,1,149004,96359,1553423,1729,898,68,750
"788",3,0,1,1,1,2.5,1,149004,96359,1553423,1729,898,65,770
"789",3,5,1,1,1,3.5,1,149004,96359,1553423,1729,898,86,2100
"790",3,3,1,2,1,1,4,149004,96359,1553423,1729,898,36,600
"791",3,0,1,1,1,3.5,1,149004,96359,1553423,1729,898,112,900
"792",3,4,1,2,1,1.5,3,149004,96359,1553423,1729,898,52,700
"793",3,0,1,1,1,3.5,1,149004,96359,1553423,1729,898,99,1050
"794",3,0,1,1,1,3.5,1,149004,96359,1553423,1729,898,98,1000
"795",3,20,1,1,1,3.5,1,149004,96359,1553423,1729,898,73,3850
"796",3,41,1,1,1,3,1,149004,96359,1553423,1729,898,84,3950
"797",3,0,1,1,1,4.5,1,149004,96359,1553423,1729,898,119,1000
"798",3,3,1,1,1,2,1,149004,96359,1553423,1729,898,50,1690
"799",3,279,1,2,1,2.5,3,149004,96359,1553423,1729,898,54,1560
"800",3,0,1,1,1,2.5,1,149004,96359,1553423,1729,898,65,750
"801",3,44,1,2,1,2.5,2,149004,96359,1553423,1729,898,55,1640
"802",3,0,1,1,1,3.5,1,149004,96359,1553423,1729,898,98,1000
"803",3,31,1,2,1,2.5,4,149004,96359,1553423,1729,898,60,1750
"804",3,6,1,1,1,2.5,1,149004,96359,1553423,1729,898,57,1550
"805",3,1,1,2,1,4,4,149004,96359,1553423,1729,898,165,3000
"806",3,0,1,1,1,2.5,1,149004,96359,1553423,1729,898,68,800
"807",3,5,1,2,1,2.5,4,149004,96359,1553423,1729,898,65,2400
"808",3,45,1,1,1,4,1,149004,96359,1553423,1729,898,72,1460
"809",3,21,1,2,1,2,3,149004,96359,1553423,1729,898,94,1900
"810",3,7,1,2,1,2.5,4,149004,96359,1553423,1729,898,78,1620
"811",3,11,1,2,1,2,3,149004,96359,1553423,1729,898,45,1665
"812",3,1,1,1,1,3.5,1,149004,96359,1553423,1729,898,51,5500
"813",3,0,1,1,1,2.5,1,149004,96359,1553423,1729,898,67,700
"814",3,4,1,1,1,3.5,1,149004,96359,1553423,1729,898,65,1470
"815",3,16,1,1,1,3,1,149004,96359,1553423,1729,898,58,1630
"816",3,54,1,1,1,2.5,1,149004,96359,1553423,1729,898,52,2990
"817",3,97,1,1,1,3.5,1,149004,96359,1553423,1729,898,109,2980
"818",3,0,1,1,1,3.5,1,149004,96359,1553423,1729,898,97,1010
"819",3,154.041666666667,1,1,1,4.5,1,149004,96359,1553423,1729,898,78,1965
"820",3,22,1,2,1,4.5,4,149004,96359,1553423,1729,898,92,2350
"821",3,0,1,1,1,2.5,1,149004,96359,1553423,1729,898,64,900
"822",3,0,1,1,1,2.5,1,149004,96359,1553423,1729,898,67,1000
"823",3,21,1,1,1,2,1,149004,96359,1553423,1729,898,62,1490
"824",3,0,1,1,1,4.5,1,149004,96359,1553423,1729,898,94,2340
"825",3,0,1,1,1,2.5,1,149004,96359,1553423,1729,898,68,1100
"826",3,0,1,1,1,3.5,1,149004,96359,1553423,1729,898,98,750
"827",3,51,1,2,1,4.5,3,149004,96359,1553423,1729,898,102,2800
"828",3,3,1,1,1,2,1,149004,96359,1553423,1729,898,57,1277
"829",3,0,1,1,1,1.5,1,149004,96359,1553423,1729,898,46,1000
"830",3,7,1,1,1,4,1,149004,96359,1553423,1729,898,100,5100
"831",3,15,1,2,1,2.5,3,149004,96359,1553423,1729,898,50,1675
"832",3,10,1,2,1,3.5,3,149004,96359,1553423,1729,898,98,2702
"833",3,11,1,2,1,3,4,149004,96359,1553423,1729,898,60,1690
"834",3,7,1,1,1,1.5,1,149004,96359,1553423,1729,898,27,950
"835",3,0,1,1,1,2.5,1,149004,96359,1553423,1729,898,67,900
"836",3,18,1,2,1,2.5,4,149004,96359,1553423,1729,898,50,1290
"837",3,0,1,1,1,4.5,1,149004,96359,1553423,1729,898,125,2000
"838",3,11,1,1,1,5.5,1,149004,96359,1553423,1729,898,104,2085
"839",3,0,1,2,1,5.5,2,149004,96359,1553423,1729,898,169,6990
"840",3,0,1,1,1,2,1,149004,96359,1553423,1729,898,50,1000
"841",3,5,1,1,1,2,1,149004,96359,1553423,1729,898,45,1100
"842",3,0,1,1,1,3.5,1,149004,96359,1553423,1729,898,100,1000
"843",3,0,1,1,1,2.5,1,149004,96359,1553423,1729,898,66,940
"844",3,48,1,2,1,2.5,4,149004,96359,1553423,1729,898,71,1800
"845",3,0,1,1,1,2.5,1,149004,96359,1553423,1729,898,70,650
"846",3,18,1,1,2,4.5,1,149004,96359,1553423,1729,898,103,2000
"847",3,0,1,1,1,2.5,1,149004,96359,1553423,1729,898,72,1100
"848",3,10,1,2,1,3,4,149004,96359,1553423,1729,898,66,1283
"849",3,29,1,1,1,3.5,1,149004,96359,1553423,1729,898,99,3700
"850",3,0,1,1,2,10,1,149004,96359,1553423,1729,898,291,13800
"851",3,40.0416666666667,1,1,1,3.5,1,149004,96359,1553423,1729,898,82,2085
"852",3,21.9583333333333,1,2,1,4,4,149004,96359,1553423,1729,898,82,2200
"853",3,0,1,1,1,4.5,1,149004,96359,1553423,1729,898,120,1000
"854",3,6,1,1,1,3.5,1,149004,96359,1553423,1729,898,93,2250
"855",3,5,1,2,1,4.5,3,149004,96359,1553423,1729,898,122,2150
"856",3,13,1,2,1,2,2,149004,96359,1553423,1729,898,52,1440
"857",3,6,1,2,1,3,2,149004,96359,1553423,1729,898,59,1600
"858",3,72,1,2,1,3.5,3,149004,96359,1553423,1729,898,73,2175
"859",3,2,1,1,1,4.5,1,149004,96359,1553423,1729,898,105,2012
"860",3,0,1,1,1,3.5,1,149004,96359,1553423,1729,898,98,1000
"861",3,0,1,1,1,5.5,1,149004,96359,1553423,1729,898,134,3010
"862",3,0,1,1,1,4.5,1,149004,96359,1553423,1729,898,127,1250
"863",3,5,1,1,1,3.5,1,149004,96359,1553423,1729,898,68,1400
"864",3,8,1,1,1,5.5,1,149004,96359,1553423,1729,898,172,4810
"865",3,8,1,2,2,5.5,2,149004,96359,1553423,1729,898,136,2500
"866",3,0,1,1,1,3.5,1,149004,96359,1553423,1729,898,100,1100
"867",3,6,1,2,1,2,3,149004,96359,1553423,1729,898,57,1500
"868",3,6,1,2,1,3.5,3,149004,96359,1553423,1729,898,98,2660
"869",3,0,1,1,1,3.5,1,149004,96359,1553423,1729,898,97,1150
"870",3,0,1,1,1,3.5,1,149004,96359,1553423,1729,898,97,860
"871",3,15,1,2,1,5.5,3,149004,96359,1553423,1729,898,120,2550
"872",3,5,1,1,1,3.5,1,149004,96359,1553423,1729,898,90,2950
"873",3,13,1,1,1,2,1,149004,96359,1553423,1729,898,48,1300
"874",3,0,1,1,1,4.5,1,149004,96359,1553423,1729,898,121,1000
"875",3,59,1,2,1,4.5,2,149004,96359,1553423,1729,898,120,2450
"876",3,52,1,1,1,3.5,1,149004,96359,1553423,1729,898,62,1380
"877",3,0,1,1,1,3.5,1,149004,96359,1553423,1729,898,99,1200
"878",3,0,1,1,1,2.5,1,149004,96359,1553423,1729,898,66,900
"879",3,21,1,1,1,3.5,1,149004,96359,1553423,1729,898,120,2830
"880",3,5,1,2,1,3.5,2,149004,96359,1553423,1729,898,63,1997
"881",3,6,1,2,1,3.5,2,149004,96359,1553423,1729,898,110,2990
"882",3,24,1,2,1,3,3,149004,96359,1553423,1729,898,63,1700
"883",3,0,1,1,1,3.5,1,149004,96359,1553423,1729,898,100,950
"884",3,2,1,1,1,3.5,1,149004,96359,1553423,1729,898,112,700
"885",3,178.041666666667,1,1,1,1,1,149004,96359,1553423,1729,898,23,1380
"886",3,0,1,2,2,5,3,149004,96359,1553423,1729,898,90,1700
"887",3,0,1,1,1,1.5,1,149004,96359,1553423,1729,898,46,1000
"888",3,6,1,1,1,5,1,149004,96359,1553423,1729,898,132,5650
"889",3,0,1,1,1,1.5,1,149004,96359,1553423,1729,898,43,800
"890",3,2,1,1,1,3.5,1,149004,96359,1553423,1729,898,98,1100
"891",3,30,1,1,1,3.5,1,149004,96359,1553423,1729,898,99,2280
"892",3,20,1,2,1,4.5,2,149004,96359,1553423,1729,898,85,1700
"893",3,0,1,2,1,3.5,3,149004,96359,1553423,1729,898,102,900
"894",3,10,1,1,1,4.5,1,149004,96359,1553423,1729,898,106,2950
"895",3,0,1,1,1,3.5,1,149004,96359,1553423,1729,898,98,1200
"896",3,1,1,2,1,4.5,2,149004,96359,1553423,1729,898,110,3142
"897",3,26,1,2,1,3,2,149004,96359,1553423,1729,898,65,2140
"898",3,1,1,2,1,3,4,149004,96359,1553423,1729,898,50,1350
"899",3,1,1,1,1,4,1,149004,96359,1553423,1729,898,88,3210
"900",3,26,1,2,1,2,4,149004,96359,1553423,1729,898,43,1830
"901",3,0,1,1,1,4.5,1,149004,96359,1553423,1729,898,118,880
"902",3,0,1,1,1,4.5,1,149004,96359,1553423,1729,898,119,1550
"903",3,0,1,1,1,4.5,1,149004,96359,1553423,1729,898,112,2450
"904",3,7,1,2,1,2.5,2,149004,96359,1553423,1729,898,55,1990
"905",3,28,1,1,1,2.5,1,149004,96359,1553423,1729,898,90,1950
"906",3,0,1,2,1,3.5,3,149004,96359,1553423,1729,898,96,1970
"907",3,0,1,1,1,1.5,1,149004,96359,1553423,1729,898,44,900
"908",3,0,1,1,1,2.5,1,149004,96359,1553423,1729,898,69,650
"909",3,36,1,2,1,1.5,3,149004,96359,1553423,1729,898,40,1400
"910",3,21,1,2,1,5.5,3,149004,96359,1553423,1729,898,125,2570
"911",3,15,1,1,1,3,1,149004,96359,1553423,1729,898,101,3870
"912",3,0,1,1,1,2.5,1,149004,96359,1553423,1729,898,68,750
